# Gains: Kp,Ki,Kd,Kp_vel,Ki_vel
# 0.350000,0.000000,0.120000,0.020000,0.005000
t_ms,dt_us,pitch,pitch_err,vel_offset,theta_dot,vel_L,vel_R,v_fwd,i_unsat,i_sat,z_theta,vel_int
3669.0,10001.0,90.57,-4.57,0.95,0.579,50.8,-43.7,-42.5,0.0474,0.0474,-0.0468,20.9425
3719.0,10006.0,95.94,-9.94,0.95,-0.513,-10.8,20.2,-42.5,-0.1164,-0.1164,-0.054,20.9425
3769.0,10167.0,88.86,-2.86,0.81,0.994,36.0,-30.9,-33.4,0.1067,0.1067,-0.0578,27.6291
3819.0,10004.0,95.56,-9.56,0.81,-0.771,-8.7,16.9,-33.4,-0.146,-0.146,-0.0639,27.6291
3869.0,9816.0,87.87,-1.87,0.81,1.328,28.6,-24.0,-33.4,0.1528,0.1528,-0.0675,27.6291
3919.0,9998.0,95.41,-9.41,0.81,-1.231,-9.2,18.5,-33.4,-0.2003,-0.2003,-0.0725,27.6291
3969.0,10003.0,86.47,-0.47,0.45,1.611,16.3,-13.5,-14.9,0.1932,0.1932,-0.0759,30.6061
4019.0,9998.0,94.66,-8.66,0.45,-1.624,-5.5,11.9,-14.9,-0.245,-0.245,-0.0795,30.6061
4069.0,10002.0,87.33,-1.33,0.45,1.711,8.2,-4.8,-14.9,0.1999,0.1999,-0.0834,30.6061
4118.0,9816.0,92.05,-6.05,0.45,-1.408,3.4,-0.9,-14.9,-0.2031,-0.2031,-0.0848,30.6061
4169.0,10002.0,88.65,-2.65,-0.08,1.41,-10.3,11.7,11.0,0.1525,0.1525,-0.0897,28.4077
4219.0,10002.0,88.61,-2.61,-0.08,-0.867,17.2,-14.9,11.0,-0.1205,-0.1205,-0.0898,28.4077
4269.0,10000.0,90.05,-4.05,-0.08,0.651,-27.0,31.4,11.0,0.0529,0.0529,-0.0949,28.4077
4319.0,10002.0,85.75,0.25,-0.08,0.061,27.7,-27.0,11.0,0.0083,0.0083,-0.0944,28.4077
4369.0,9822.0,91.38,-5.38,-0.71,-0.335,-38.9,41.9,40.4,-0.0773,-0.0773,-0.0989,20.3312
4419.0,10177.0,84.33,1.67,-0.71,0.968,24.5,-26.6,40.4,0.1221,0.1221,-0.0995,20.3312
4469.0,9998.0,92.12,-6.12,-0.71,-1.131,-35.3,34.3,40.4,-0.1774,-0.1774,-0.1032,20.3312
4519.0,10173.0,83.11,2.89,-0.71,1.587,12.1,-14.2,40.4,0.2038,0.2038,-0.1046,20.3312
4569.0,10000.0,92.32,-6.32,-0.38,-1.752,-21.8,24.0,22.9,-0.2511,-0.2511,-0.107,15.7472
4619.0,10002.0,84.25,1.75,-0.38,1.732,1.4,-3.0,22.9,0.2162,0.2162,-0.1092,15.7472
4669.0,10002.0,90.31,-4.31,-0.38,-1.57,-7.1,8.7,22.9,-0.2171,-0.2171,-0.1098,15.7472
4719.0,9998.0,84.8,1.2,-0.38,1.538,-11.2,11.7,22.9,0.1896,0.1896,-0.1123,15.7472
4769.0,10002.0,88.98,-2.98,0.17,-1.24,6.2,-2.3,-4.2,-0.166,-0.166,-0.112,16.5945
4819.0,9998.0,86.97,-0.97,0.17,1.086,-19.0,22.0,-4.2,0.1254,0.1254,-0.1152,16.5945
4869.0,10000.0,85.82,0.18,0.17,-0.663,16.3,-16.0,-4.2,-0.0774,-0.0774,-0.1131,16.5945
4919.0,10000.0,88.52,-2.52,0.17,0.289,-32.7,31.8,-4.2,0.0203,0.0203,-0.116,16.5945
4969.0,10002.0,83.18,2.82,0.61,0.399,23.8,-26.3,-25.1,0.0688,0.0688,-0.1137,21.6096
5019.0,9822.0,89.98,-3.98,0.61,-0.775,-44.2,45.8,-25.1,-0.1136,-0.1136,-0.1155,21.6096
5069.0,10002.0,82.13,3.87,0.61,1.055,15.3,-18.1,-25.1,0.1539,0.1539,-0.1136,21.6096
5119.0,9998.0,91.24,-5.24,0.61,-1.887,-33.7,39.4,-25.1,-0.2547,-0.2547,-0.1143,21.6096
5169.0,10000.0,82.33,3.67,0.42,1.875,16.5,-12.8,-14.7,0.25,0.25,-0.1145,24.5408
5219.0,10000.0,89.91,-3.91,0.42,-1.621,-2.3,5.5,-14.7,-0.2158,-0.2158,-0.1138,24.5408
5269.0,9998.0,84.75,1.25,0.42,1.54,-14.0,12.4,-14.7,0.1951,0.1951,-0.1157,24.5408
5319.0,10177.0,87.97,-1.97,0.42,-1.211,5.7,-4.4,-14.7,-0.1548,-0.1548,-0.1142,24.5408
5369.0,9998.0,86.53,-0.53,-0.41,0.991,-24.3,26.3,25.3,0.1131,0.1131,-0.1168,19.4798
5419.0,10002.0,85.78,0.22,-0.41,-0.596,16.5,-15.1,25.3,-0.0727,-0.0727,-0.1152,19.4798
5469.0,9996.0,86.72,-0.72,-0.41,0.593,-30.2,32.7,25.3,0.0642,0.0642,-0.1177,19.4798
5519.0,10000.0,84.17,1.83,-0.41,-0.189,15.6,-15.3,25.3,-0.014,-0.014,-0.1156,19.4798
5569.0,10000.0,87.57,-1.57,-0.66,-0.024,-35.7,36.4,36.1,-0.0165,-0.0165,-0.1178,12.2663
5619.0,9998.0,83.44,2.56,-0.66,0.185,18.1,-19.2,36.1,0.0338,0.0338,-0.1163,12.2663
5669.0,9827.0,88.62,-2.62,-0.66,-0.458,-28.9,30.7,36.1,-0.075,-0.075,-0.1186,12.2663
5719.0,9998.0,82.91,3.09,-0.66,0.743,22.9,-23.1,36.1,0.104,0.104,-0.1176,12.2663
5769.0,10002.0,90.07,-4.07,-0.48,-1.079,-25.6,25.9,25.8,-0.1573,-0.1573,-0.1197,7.1138
5819.0,10000.0,81.64,4.36,-0.48,1.324,16.9,-19.2,25.8,0.1827,0.1827,-0.1195,7.1138
5869.0,10004.0,89.99,-3.99,-0.48,-1.687,-18.3,17.6,25.8,-0.2297,-0.2297,-0.1201,7.1138
5919.0,10151.0,83.32,2.68,-0.48,1.493,5.0,-5.5,25.8,0.1926,0.1926,-0.1211,7.1138
5969.0,9822.0,88.4,-2.4,-0.01,-1.555,-2.7,1.4,2.1,-0.2013,-0.2013,-0.1201,6.7019
6019.0,10177.0,85.42,0.58,-0.01,1.115,-10.3,11.2,2.1,0.1373,0.1373,-0.1221,6.7019
6069.0,9998.0,87.16,-1.16,-0.01,-1.017,15.8,-16.9,2.1,-0.1292,-0.1292,-0.1204,6.7019
6119.0,10000.0,87.55,-1.55,-0.01,0.619,-19.9,18.3,2.1,0.0648,0.0648,-0.1235,6.7019
6169.0,10000.0,85.66,0.34,0.6,-0.366,26.3,-27.5,-26.9,-0.0381,-0.0381,-0.1219,12.0881
6219.0,9834.0,88.96,-2.96,0.6,0.044,-25.2,27.5,-26.9,-0.0092,-0.0092,-0.1246,12.0881
6269.0,9998.0,85.73,0.27,0.6,0.085,26.8,-26.8,-26.9,0.0155,0.0155,-0.1235,12.0881
6319.0,9813.0,90.4,-4.4,0.6,-0.343,-23.4,24.0,-26.9,-0.0644,-0.0644,-0.1264,12.0881
6369.0,9998.0,84.3,1.7,0.63,0.397,25.4,-28.6,-27.0,0.0618,0.0618,-0.1256,17.4926
6419.0,9998.0,90.94,-4.94,0.63,-0.962,-20.4,19.0,-27.0,-0.1418,-0.1418,-0.1279,17.4926
6469.0,10000.0,83.2,2.8,0.63,1.032,33.0,-35.0,-27.0,0.1448,0.1448,-0.1279,17.4926
6519.0,9998.0,92.67,-6.67,0.63,-1.88,-1.6,4.8,-27.0,-0.2625,-0.2625,-0.13,17.4926
6569.0,10184.0,87.05,-1.05,0.93,1.359,42.8,-37.6,-40.2,0.1624,0.1624,-0.1331,25.5305
6619.0,9998.0,92.24,-6.24,0.93,-2.343,41.2,-34.1,-40.2,-0.3136,-0.3136,-0.1339,25.5305
6669.0,10002.0,93.24,-7.24,0.93,0.013,24.0,-16.9,-40.2,-0.037,-0.037,-0.1393,25.5305
6719.0,10002.0,87.42,-1.42,0.93,0.018,98.5,-92.3,-40.2,-0.0008,-0.0008,-0.1409,25.5305
6769.0,10000.0,100.38,-14.38,0.55,-2.542,24.5,-15.8,-20.2,-0.3895,-0.35,-0.1429,29.5608
6819.0,10002.0,95.26,-9.26,0.55,1.326,96.6,-89.5,-20.2,0.1059,0.1059,-0.1534,29.5608
6869.0,9998.0,90.37,-4.37,0.55,1.039,92.1,-107.2,-20.2,0.1014,0.1014,-0.157,29.5608
6919.0,10002.0,97.81,-11.81,0.55,-1.075,-47.6,30.5,-20.2,-0.1978,-0.1978,-0.1652,29.5608
6969.0,10187.0,87.52,-1.52,0.74,1.833,24.3,-32.5,-28.4,0.2153,0.2153,-0.1702,35.2401
7019.0,9998.0,97.29,-11.29,0.74,-1.594,-8.7,6.9,-28.4,-0.2557,-0.2557,-0.1757,35.2401
7069.0,10000.0,89.42,-3.42,0.74,1.865,12.6,-11.0,-28.4,0.2075,0.2075,-0.1812,35.2401
7119.0,10000.0,94.62,-8.62,0.74,-1.51,3.2,2.1,-28.4,-0.2293,-0.2293,-0.1845,35.2401
7169.0,9842.0,90.28,-4.28,-0.01,1.411,-6.2,11.4,8.8,0.1431,0.1431,-0.1905,33.4782
7219.0,9813.0,93.43,-7.43,-0.01,-0.79,16.0,-14.9,8.8,-0.1402,-0.1402,-0.1946,33.4782
7269.0,10187.0,93.64,-7.64,-0.01,0.739,-17.9,15.8,8.8,0.0419,0.0419,-0.2028,33.4782
7319.0,9813.0,90.4,-4.4,-0.01,0.219,29.5,-36.9,8.8,-0.0006,-0.0006,-0.2064,33.4782
7369.0,10000.0,95.9,-9.9,-0.44,-0.49,-30.2,27.9,29.1,-0.122,-0.122,-0.2146,27.6571
7419.0,10000.0,88.34,-2.34,-0.44,1.74,35.7,-42.4,29.1,0.1917,0.1917,-0.2196,27.6571
7469.0,10002.0,97.18,-11.18,-0.44,-2.005,-25.2,17.4,29.1,-0.3116,-0.3116,-0.226,27.6571
7519.0,9822.0,89.45,-3.45,-0.44,2.017,9.6,-16.5,29.1,0.2182,0.2182,-0.233,27.6571
7569.0,10002.0,92.8,-6.8,0.51,-1.202,13.3,-22.2,-17.7,-0.1826,-0.1826,-0.2363,31.2067
7618.0,9815.0,92.86,-6.86,0.51,0.729,-25.2,19.0,-17.7,0.0487,0.0487,-0.2438,31.2067
7669.0,9998.0,88.67,-2.67,0.51,0.362,36.6,-47.2,-17.7,0.0302,0.0302,-0.2455,31.2067
7719.0,10000.0,95.22,-9.22,0.51,-0.77,-37.8,30.0,-17.7,-0.1456,-0.1456,-0.2522,31.2067
7769.0,9998.0,84.88,1.12,1.01,2.043,37.1,-44.2,-40.6,0.2581,0.2581,-0.2548,39.3361
7819.0,10177.0,94.32,-8.32,1.01,-2.147,-23.6,23.8,-40.6,-0.3022,-0.3022,-0.2569,39.3361
7869.0,9816.0,87.77,-1.77,1.01,1.854,-6.0,1.6,-40.6,0.2178,0.2178,-0.2611,39.3361
7919.0,10002.0,88.43,-2.43,1.01,-1.391,11.2,-19.5,-40.6,-0.1756,-0.1756,-0.2595,39.3361
7969.0,10002.0,89.31,-3.31,-0.36,0.704,-28.6,24.5,26.6,0.0621,0.0621,-0.2634,34.0233
8019.0,10000.0,85.25,0.75,-0.36,0.264,35.0,-40.3,26.6,0.034,0.034,-0.2627,34.0233
8069.0,9830.0,91.02,-5.02,-0.36,-0.396,-37.8,38.9,26.6,-0.0804,-0.0804,-0.2668,34.0233
8119.0,10002.0,83.06,2.94,-0.36,1.155,20.8,-26.8,26.6,0.1543,0.1543,-0.2665,34.0233
8169.0,10187.0,91.2,-5.2,-0.61,-1.597,-37.8,36.6,37.2,-0.2271,-0.2271,-0.2686,26.5808
8219.0,10002.0,80.56,5.44,-0.61,2.459,9.6,-12.4,37.2,0.3245,0.3245,-0.269,26.5808
8269.0,10187.0,87.99,-1.99,-0.61,-1.796,-17.9,18.8,37.2,-0.2314,-0.2314,-0.2674,26.5808
8319.0,10000.0,84.97,1.03,-0.61,1.662,-27.3,31.1,37.2,0.202,0.202,-0.2703,26.5808
8369.0,10000.0,82.01,3.99,0.42,-0.262,14.0,-13.5,-13.7,-0.0045,-0.0045,-0.2659,29.3288
8419.0,10167.0,87.75,-1.75,0.42,-0.248,-58.6,65.3,-13.7,-0.0379,-0.0379,-0.2668,29.3288
8469.0,9820.0,77.73,8.27,0.42,1.602,16.7,-18.1,-13.7,0.2453,0.2453,-0.2618,29.3288
8519.0,10187.0,87.66,-1.66,0.42,-2.122,-60.9,66.4,-13.7,-0.2622,-0.2622,-0.2588,29.3288
8569.0,10002.0,76.95,9.05,-0.28,2.534,-19.5,20.8,20.2,0.3577,0.35,-0.2572,25.2983
8619.0,10000.0,81.83,4.17,-0.28,-1.188,-32.7,32.1,20.2,-0.1188,-0.1188,-0.2508,25.2983
8669.0,10000.0,81.32,4.68,-0.28,1.372,-69.8,70.5,20.2,0.1916,0.1916,-0.2496,25.2983
8719.0,9998.0,75.44,10.56,-0.28,0.621,-11.0,8.5,20.2,0.1373,0.1373,-0.2425,25.2983
8769.0,10002.0,84.11,1.89,-1.95,-1.144,-97.1,101.0,99.0,-0.1376,-0.1376,-0.2392,5.4898
8819.0,9816.0,71.64,14.36,-1.95,2.471,-24.0,21.5,99.0,0.3724,0.35,-0.2367,5.4898
8869.0,10184.0,78.04,7.96,-1.95,-1.524,-69.4,72.6,99.0,-0.1462,-0.1462,-0.2281,5.4898
8919.0,10000.0,74.64,11.36,-1.95,2.023,-83.1,85.0,99.0,0.3002,0.3002,-0.2236,5.4898
8969.0,10002.0,69.59,16.41,-0.49,0.692,-24.0,25.0,24.5,0.1803,0.1803,-0.2181,0.5893
9019.0,10553.0,79.04,6.96,-0.49,-1.85,-120.7,122.1,24.5,-0.1824,-0.1824,-0.2093,0.5893
9069.0,9998.0,66.3,19.7,-0.49,2.847,-52.0,52.4,24.5,0.4591,0.35,-0.2037,0.5893
9119.0,9813.0,69.05,16.95,-0.49,-0.713,-79.5,81.3,24.5,0.015,0.015,-0.1907,0.5893
9169.0,10187.0,77.25,8.75,-2.86,-0.762,-128.5,144.3,136.4,-0.0554,-0.0554,-0.1825,-26.6849
9219.0,9998.0,62.36,23.64,-2.86,2.851,-17.2,30.0,136.4,0.469,0.35,-0.1788,-26.6849
9269.0,10000.0,69.14,16.86,-2.86,-1.739,-94.8,98.0,136.4,-0.1231,-0.1231,-0.1665,-26.6849
9319.0,10006.0,68.4,17.6,-2.86,1.259,-119.5,115.2,136.4,0.2411,0.2411,-0.1567,-26.6849
9369.0,9998.0,60.63,25.37,-0.77,0.414,-31.6,28.6,30.1,0.2,0.2,-0.1483,-32.7076
9419.0,10002.0,74.58,11.42,-0.77,-2.894,-118.6,123.0,30.1,-0.2822,-0.2822,-0.1343,-32.7076
9469.0,9998.0,63.77,22.23,-0.77,1.484,-26.1,23.6,30.1,0.3092,0.3092,-0.1198,-32.7076
9519.0,10002.0,76.78,9.22,-0.77,-3.171,-43.7,42.6,30.1,-0.3288,-0.3288,-0.1067,-32.7076
9569.0,10000.0,71.49,14.51,-0.48,1.377,-15.8,14.7,15.2,0.251,0.251,-0.0983,-35.7532
9619.0,10000.0,76.47,9.53,-0.48,-2.33,10.3,-11.9,15.2,-0.2243,-0.2243,-0.086,-35.7532
