t_ms,dt_us,pitch,pitch_err,vel_offset,theta_dot,vel_L,vel_R,v_fwd,i_unsat,i_sat,z_theta,vel_int
21231.0,9796.0,118.17,-32.17,0.0,-0.194,-243.9,246.9,216.2,-0.2962,-0.2962,-0.0093,0.0
21371.0,10000.0,122.24,-36.24,0.0,-0.171,-243.9,246.9,216.2,-0.3299,-0.3299,-0.0123,0.0
29741.0,10007.0,125.4,-39.4,0.0,0.051,-243.9,246.9,216.2,-0.3398,-0.3398,-0.0069,0.0
29801.0,9790.0,123.61,-37.61,0.0,0.322,-243.9,246.9,216.2,-0.3025,-0.3025,-0.03,0.0
31771.0,10204.0,121.16,-35.16,0.0,0.381,-243.9,246.9,216.2,-0.2763,-0.2763,-0.0229,0.0
31821.0,9876.0,117.59,-31.59,0.0,0.469,-243.9,246.9,216.2,-0.2382,-0.2382,-0.0535,0.0
31871.0,10004.0,115.09,-29.09,0.0,0.601,-243.9,246.9,216.2,-0.2058,-0.2058,-0.076,0.0
31921.0,10000.0,123.03,-37.03,0.0,0.51,-243.9,246.9,216.2,-0.2823,-0.2823,-0.1056,0.0
31981.0,10000.0,110.06,-24.06,0.0,0.239,-243.9,246.9,216.2,-0.1908,-0.1908,-0.0156,0.0
32031.0,10193.0,118.62,-32.62,0.0,0.451,-243.9,246.9,216.2,-0.2486,-0.2486,-0.0412,0.0
32091.0,9711.0,116.88,-30.88,0.0,0.067,-243.9,246.9,216.2,-0.2641,-0.2641,-0.0052,0.0
32141.0,9796.0,124.92,-38.92,0.0,0.287,-243.9,246.9,216.2,-0.3167,-0.3167,-0.0365,0.0
32201.0,10210.0,123.47,-37.47,0.0,0.264,-243.9,246.9,216.2,-0.3059,-0.3059,-0.0299,0.0
32531.0,10000.0,122.87,-36.87,0.0,0.165,-243.9,246.9,216.2,-0.3086,-0.3086,-0.0185,0.0
34741.0,9790.0,122.36,-36.36,0.0,0.31,-243.9,246.9,216.2,-0.2925,-0.2925,-0.0183,0.0
34821.0,10000.0,111.68,-25.68,0.0,0.289,-243.9,246.9,216.2,-0.201,-0.201,-0.0165,0.0
34871.0,9796.0,119.85,-33.85,0.0,0.52,-243.9,246.9,216.2,-0.2537,-0.2537,-0.0431,0.0
34981.0,9999.0,124.32,-38.32,0.0,0.056,-243.9,246.9,216.2,-0.3299,-0.3299,-0.0067,0.0
